,text,source
81087,A woman is boiling eggs,SICK
81088,Eggs are being boiled by a woman,SICK
81089,A woman is putting two eggs into a pot of water,SICK
81090,A woman is taking two eggs out of a pot of water,SICK
81091,A woman is placing two eggs into a pot of water,SICK
81092,A woman is drying eggs,SICK
81093,The man is playing the guitar,SICK
81094,A man is dropping the guitar,SICK
81095,A guitar is being played by a man,SICK
81096,Nobody is playing the guitar,SICK
81097,The soccer player is not kicking the ball between somebody's legs,SICK
81098,A person is kicking a soccer ball between their feet,SICK
81099,The soccer player is kicking the ball between somebody's legs,SICK
81100,A person is kicking a ball for a soccer game between somebody's feet,SICK
81101,There is no person kicking a soccer ball between somebody's feet,SICK
81102,"The boy, who is young, is running through the ocean waves",SICK
81103,The young boy is running through the ocean waves,SICK
81104,The young boy is not running through the ocean waves,SICK
81105,A child is running in and out of the ocean waves,SICK
81106,A child is running in and out of the waves of the ocean,SICK
81107,A woman is coating a pork chop,SICK
81108,A cook is coating a pork chop,SICK
81109,There is no woman coating a pork chop,SICK
81110,A woman is grating carrots,SICK
81111,Carrots are being grated by a woman,SICK
81112,The man and woman are strolling,SICK
81113,The man and woman are walking,SICK
81114,The man and woman are not walking,SICK
81115,A man and a woman are standing still in the woods,SICK
81116,A man is walking a woman through the woods,SICK
81117,The south African plane is not flying in a blue sky,SICK
81118,An airplane is flying through the air,SICK
81119,The south African plane is flying in a blue sky,SICK
81120,An airplane is being stationed on the ground,SICK
81121,There is no woman cooking a breaded pork chop,SICK
81122,A woman is cooking a breaded pork chop,SICK
81123,The woman is chopping some bread and fried pork,SICK
81124,The woman is frying a breaded pork chop,SICK
81125,The woman is not frying a breaded pork chop,SICK
81126,The man is slicing bread,SICK
81127,The man is putting away the bread,SICK
81128,The woman is slicing herbs,SICK
81129,The woman is not slicing herbs,SICK
81130,A woman is slicing herbs,SICK
81131,Bread is being sliced by the man,SICK
81132,A man is standing on a roof,SICK
81133,A man is dancing on a roof ,SICK
81134,A top violin player is standing on the roof over a man,SICK
81135,A man is standing on a roof top and playing a violin,SICK
81136,A man is standing on the top of a roof and playing a violin,SICK
81137,Someone is writing,SICK
81138,Someone is typing,SICK
81139,There is no one typing,SICK
81140,Someone is putting away a keyboard,SICK
81141,Someone is typing on a keyboard,SICK
81142,A woman is putting away a potato,SICK
81143,Someone is cleaning an animal,SICK
81144,Someone is cleansing an animal,SICK
81145,Someone is dirtying an animal,SICK
81146,A woman is cleaning a shrimp,SICK
81147,The woman is cleaning a shrimp,SICK
81148,There is no woman cleaning a shrimp,SICK
81149,There is no woman riding a water scooter,SICK
81150,A woman is riding a water scooter,SICK
81151,A woman is riding a scooter towards the water,SICK
81152,The boy is speedily riding a tricycle,SICK
81153,The boy is riding a tricycle,SICK
81154,There is no panda bear eating some bamboo,SICK
81155,A panda bear is eating some bamboo,SICK
81156,One panda is eating a bamboo cane,SICK
81157,The panda is eating bamboo,SICK
81158,The panda is not eating bamboo,SICK
81159,The woman is stirring eggs in a bowl,SICK
81160,The lady is stirring eggs in a bowl,SICK
81161,The woman isn't stirring eggs in a bowl,SICK
81162,Someone is beating an egg,SICK
81163,Nobody is beating an egg,SICK
81164,A person is unfolding a tortilla,SICK
81165,A person is folding a tortilla,SICK
81166,A man is folding a tortilla,SICK
81167,The man is catching a fish,SICK
81168,A man is catching a fish,SICK
81169,A man is freeing a fish,SICK
81170,A big fish is catching a man,SICK
81171,A woman is carefully deboning a fish,SICK
81172,A woman is deboning a fish,SICK
81173,A man is playing a harp,SICK
81174,The man is playing a harp,SICK
81175,A man is harping on about a play,SICK
81176,A man is packing a violin,SICK
81177,A man is playing a violin,SICK
81178,A violin is being played by a man,SICK
81179,A person is wiping butter on a tray,SICK
81180,A person is spreading butter on a tray,SICK
81181,A person is removing the butter from a tray,SICK
81182,A person is buttering a tray,SICK
81183,There is no person buttering a tray,SICK
81184,A woman is receiving volleyballs,SICK
81185,A woman is serving volleyballs over a net,SICK
81186,A woman is being handed volleyballs by another woman,SICK
81187,One woman is handing volleyballs to another woman,SICK
81188,A woman is throwing volleyballs over a net,SICK
81189,One man is chopping a log with an axe,SICK
81190,A man is chopping a log with an axe,SICK
81191,There is no man chopping a log with an axe,SICK
81192,The man is chopping the trunk of a tree with an axe,SICK
81193,The man is chopping a tree trunk with an axe,SICK
81194,The man is not chopping a tree trunk with an axe,SICK
81195,A man is strumming a guitar,SICK
81196,The man is thinking,SICK
81197,A man is thinking,SICK
81198,There is no man thinking,SICK
81199,"A cat with a white coat, perched on a small wooden cabinet, is looking outside the window",SICK
81200,A white cat perched on a small wooden cabinet is looking outside the window,SICK
81201,The cat perched on the table isn't looking out the window,SICK
81202,The cat perched on the table is looking out the window,SICK
81203,The cat perched on the table is looking curiously out the window,SICK
81204,The cat is looking out the window at the table on the perch,SICK
81205,Someone on a perch is looking at a small wooden cat that is on a white cabinet outside the window ,SICK
81206,There is no dog licking a baby,SICK
81207,A dog is licking a baby,SICK
81208,A dog is walking away from a baby,SICK
81209,A baby is licking a dog,SICK
81210,A woman is slicing garlic,SICK
81211,A woman is chopping up garlic,SICK
81212,The woman is not dicing garlic,SICK
81213,The woman is dicing garlic,SICK
81214,Garlic is being diced by the woman,SICK
81215,A woman is putting away the garlic,SICK
81216,A woman is dancing,SICK
81217,There is no woman dancing,SICK
81218,The man is not dancing,SICK
81219,The man is wildly dancing,SICK
81220,The person is not writing with a pencil,SICK
81221,A person is writing,SICK
81222,The writing is about a person penciling,SICK
81223,The person is writing with a pencil,SICK
81224,The person is writing,SICK
81225,Somebody is boiling okra in a pot,SICK
81226,Someone is boiling okra in a pot,SICK
81227,Someone is taking the okra out of a pot,SICK
81228,Nobody is cooking okra in a pan,SICK
81229,Someone is cooking okra in a pan,SICK
81230,Okra is being cooked in a pan,SICK
81231,Someone is being boiled with okra in a pot,SICK
81232,There is no man speaking,SICK
81233,A squirrel is spinning around in circles,SICK
81234,There is no squirrel spinning around in circles,SICK
81235,A squirrel is lying down,SICK
81236,A squirrel is running around in circles,SICK
81237,A squirrel is crazily spinning around in circles,SICK
81238,Paper is being cut with scissors,SICK
81239,There is no paper being cut with scissors,SICK
81240,Paper and scissors both cut,SICK
81241,The piece of paper is being cut,SICK
81242,Some paper is being cut,SICK
81243,The piece of paper is not being cut,SICK
81244,Someone is cutting some paper with scissors,SICK
81245,A man is putting down the flute,SICK
81246,A man is playing a flute,SICK
81247,The man is skillfully playing the guitar,SICK
81248,The man is playing a guitar,SICK
81249,The man is not playing the guitar,SICK
81250,A man is playing the drums,SICK
81251,The drums are being played by a man,SICK
81252,A man is disassembling the drum,SICK
81253,A man is playing the drum,SICK
81254,The man is doing floor exercises,SICK
81255,A man is lazing,SICK
81256,A man is doing exercises,SICK
81257,A monkey is riding a bike,SICK
81258,There is no monkey riding a bike,SICK
81259,A bike is being ridden over a monkey,SICK
81260,A man is riding a bicycle,SICK
81261,Some fish are swimming,SICK
81262,The fish are immobile,SICK
81263,A fish is swimming,SICK
81264,A woman is clumsily putting meat in a pan,SICK
81265,A woman is putting meat in a pan,SICK
81266,The meat is being dropped into a pan,SICK
81267,The meat is not being dropped into a pan,SICK
81268,Someone is dropping the meat into a pan,SICK
81269,There is no woman putting meat in a pan,SICK
81270,A man is holding a frog,SICK
81271,A person is holding a frog,SICK
81272,The woman is handling a frog,SICK
81273,The woman is not handling a frog,SICK
81274,A frog is being handled by the woman,SICK
81275,Four young men are standing still and a car is exploding behind them,SICK
81276,Four young men are exploding and a car is standing still behind them,SICK
81277,"The boys are standing in front of the car, which is burning",SICK
81278,The boys are standing in front of the burning car,SICK
81279,The boys are standing and burning a car,SICK
81280,The boys are not standing in front of the burning car,SICK
81281,Some young men are standing still and a car is exploding behind them,SICK
81282,There is no boy filling a pitcher with water,SICK
81283,A boy is filling a pitcher with water,SICK
81284,A man and a woman are walking nicely,SICK
81285,A man and a woman are walking,SICK
81286,A man is strolling in the rain,SICK
81287,A man is walking in the rain,SICK
81288,There is no man walking in the rain,SICK
81289,It is raining on a walking man,SICK
81290,Men are running a race,SICK
81291,Some racers are running down a track,SICK
81292,Runners are racing down a track,SICK
81293,Some men are running a race,SICK
81294,Racers are running down a track,SICK
81295,Some men are resting,SICK
81296,The men are packing suitcases into the trunk of a car,SICK
81297,The men are not packing suitcases into the trunk of a car,SICK
81298,The men are in the suitcases that are being packed in the trunk of a car,SICK
81299,The men are carefully putting suitcases into the trunk of a car,SICK
81300,The men are putting suitcases into the trunk of a car,SICK
81301,The men are not putting suitcases into the trunk of a car ,SICK
81302,The men are placing suitcases in the trunk of a car,SICK
81303,A woman is putting on eyeshadow,SICK
81304,Eyeshadow is being put on by a woman,SICK
81305,A woman is putting make-up on,SICK
81306,The woman is putting make-up on,SICK
81307,The woman is removing make-up,SICK
81308,A toy train is violently striking a toy car,SICK
81309,A toy train is striking a toy car,SICK
81310,A toy train is hitting a toy car,SICK
81311,The person is peeling an onion,SICK
81312,A person is peeling an onion,SICK
